"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 117","Good Linearity","Good Linearity",0.98877,89.5999285601778,0.326295084575495,12.5984914360583,0.977667,0.9732,1.24923034387602
"Linear 118","Good Linearity","Good Linearity",0.981097,90.221572047972,0.478773982032035,0.275925815060643,0.962552,0.955062,0.608970635351804
"Linear 119","Good Linearity","Good Linearity",0.987471,92.2989665702256,0.696486155963681,-5.28366376144642,0.9751,0.970119,0.175874293088519
"Linear 120","Good Linearity","Good Linearity",0.995419,93.5748090181999,0.303941720158878,3.70031182797932,0.990859,0.98903,1.38869323125028
"Linear 121","Good Linearity","Good Linearity",0.981561,90.3380947757766,0.222453097656729,-20.9120185667967,0.963463,0.956155,2.08272698802344
"Linear 122","Good Linearity","Good Linearity",0.964008,84.1325764380425,0.996796507019487,-0.0495139003125513,0.929312,0.915174,1.82443471801709e-05
"Linear 123","Good Linearity","Good Linearity",0.99703,96.6157007854353,0.687596567553771,4.38622620807831,0.99407,0.992883,0.187157456724385
"Linear 124","Good Linearity","Good Linearity",0.976561,88.2878092842161,0.940915779880651,3.31033412983867,0.953671,0.944405,0.00622221951075148
"Linear 125","Good Linearity","Good Linearity",0.978585,92.2029541476627,0.853754615854047,-2.44318642690018,0.957628,0.949153,0.0386358744254411
"Linear 126","Good Linearity","Good Linearity",0.980985,89.170988505685,0.682197409750392,9.71280926213355,0.962332,0.954798,0.19422062143029
"Linear 127","Good Linearity","Good Linearity",0.996213,94.2066695810765,0.354308662492679,-5.18274128722646,0.99244,0.990928,1.09562140921205
"Linear 128","Good Linearity","Good Linearity",0.997828,95.0713457370573,0.0792210349779574,3.43402384023043,0.995661,0.994794,5.48409174062029
"Linear 129","Good Linearity","Good Linearity",0.965807,85.323887515209,0.158268800399798,26.3614569898531,0.932784,0.91934,3.00062926300124
"Linear 130","Good Linearity","Good Linearity",0.974825,89.0108444051368,0.213147905644176,-4.48406144983926,0.950285,0.940341,2.18836315966411
"Linear 131","Good Linearity","Good Linearity",0.974935,89.2106280082313,0.704627804996415,17.1284937464989,0.950497,0.940597,0.165910795084044
"Linear 132","Good Linearity","Good Linearity",0.977737,84.1043114830857,0.432802465647544,4.80232642489224,0.955969,0.947163,0.759021348557753
"Linear 133","Poor Linearity","Saturation Regime",0.931368,68.9952549754834,0.0282004729782355,-42.5901563341613,0.867447,0.840936,11.3163877652059
"Linear 134","Good Linearity","Good Linearity",0.996695,94.372845862581,0.957836436526178,0.935557666680763,0.993402,0.992082,0.00316464109998946
